gpcrdb_id,species,p-value,unit,pKi,assay_type,assay_des,source,molwt,logp,smiles,doi
92744,Human,7.8,pKi,7.8,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,549,5.7,C[C@H](NCCC(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)cc1,10.1016/j.bmcl.2007.04.028
92749,Human,9.1,pKi,9.1,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,595,4.4,CCOc1ccc(S(=O)(=O)c2ccc([C@H](C)NS(=O)(=O)C(F)(F)F)cc2)c(S(=O)(=O)c2ccccc2F)c1,10.1016/j.bmcl.2007.04.028
152572,Human,6.0,pKi,6.0,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,635,3.4,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(N3CCNCC3)cc2S(=O)(=O)c2ccccc2F)cc1,10.1016/j.bmcl.2007.04.028
166846,Human,7.7,pKi,7.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,569,3.3,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ncccn2)cc1,10.1016/j.bmcl.2007.04.028
92683,Human,8.4,pKi,8.4,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,600,4.2,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2c(N)cccc2F)cc1,10.1016/j.bmcl.2007.04.028
146679,Human,7.7,pKi,7.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,614,4.7,CNc1cccc(F)c1S(=O)(=O)c1cc(Cl)ccc1S(=O)(=O)c1ccc([C@H](C)NS(=O)(=O)C(F)(F)F)cc1,10.1016/j.bmcl.2007.04.028
92933,Human,7.8,pKi,7.8,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,640,5.2,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2c(F)cccc2NC2CC2)cc1,10.1016/j.bmcl.2007.04.028
146682,Human,6.9,pKi,6.9,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,628,4.7,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2c(F)cccc2N(C)C)cc1,10.1016/j.bmcl.2007.04.028
93146,Human,6.9,pKi,6.9,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,670,4.5,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2c(F)cccc2N2CCOCC2)cc1,10.1016/j.bmcl.2007.04.028
92934,Human,6.9,pKi,6.9,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,562,3.8,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)NC(C)(C)C)cc1,10.1016/j.bmcl.2007.04.028
148263,Human,7.2,pKi,7.2,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,574,3.8,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)N2CCCCC2)cc1,10.1016/j.bmcl.2007.04.028
92988,Human,6.7,pKi,6.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,576,2.7,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)N2CCOCC2)cc1,10.1016/j.bmcl.2007.04.028
92850,Human,5.4,pKi,5.4,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,317,3.8,CNC(=O)c1cnc(-c2ccc(C)cc2)c(-c2ccc(C)cc2)n1,10.1016/j.bmcl.2007.04.087
92911,Human,5.6,pKi,5.6,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,331,4.2,CCNC(=O)c1cnc(-c2ccc(C)cc2)c(-c2ccc(C)cc2)n1,10.1016/j.bmcl.2007.04.087
92912,Human,6.2,pKi,6.2,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,345,4.6,Cc1ccc(-c2ncc(C(=O)NC(C)C)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
92913,Human,6.8,pKi,6.8,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,373,5.2,Cc1ccc(-c2ncc(C(=O)NCCC(C)C)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
151937,Human,7.0,pKi,7.0,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,407,5.7,Cc1ccc(-c2ncc(C(=O)N(C)Cc3ccccc3)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
150327,Human,7.2,pKi,7.2,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,399,5.7,Cc1ccc(-c2ncc(C(=O)NCC3CCCCC3)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
92763,Human,6.8,pKi,6.8,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,357,4.6,Cc1ccc(-c2ncc(C(=O)NCC3CC3)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
92808,Human,7.8,pKi,7.8,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,421,5.8,Cc1ccc(-c2ncc(C(=O)NCCCc3ccccc3)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
93127,Human,8.3,pKi,8.3,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,435,6.2,Cc1ccc(-c2ncc(C(=O)NC(C)CCc3ccccc3)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
151227,Human,7.6,pKi,7.6,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,450,5.7,Cc1ccc(-c2ncc(C(=O)NCCCN(C)c3ccccc3)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
93129,Human,6.7,pKi,6.7,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,465,6.2,CCC(COCc1ccccc1)NC(=O)c1cnc(-c2ccc(C)cc2)c(-c2ccc(C)cc2)n1,10.1016/j.bmcl.2007.04.087
92695,Human,7.5,pKi,7.5,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,435,4.8,Cc1ccc(-c2ncc(C(=O)NC3Cc4ccccc4C3O)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
152029,Human,6.5,pKi,6.5,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,401,4.5,Cc1ccc(-c2ncc(C(=O)N[C@@H]3CCCC[C@@H]3O)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
93139,Human,6.8,pKi,6.8,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,415,4.7,Cc1ccc(-c2ncc(C(=O)N[C@@H]3CCCC[C@@H]3CO)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
148283,Human,7.3,pKi,7.3,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,415,4.7,Cc1ccc(-c2ncc(C(=O)N[C@@H]3CCCC[C@H]3CO)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
93181,Human,6.6,pKi,6.6,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,436,4.4,Cc1ccc(-c2ncc(C(=O)N[C@@H](C(N)=O)c3ccccc3)nc2-c2ccc(C)cc2)cc1,10.1016/j.bmcl.2007.04.087
147722,Human,7.9,pKi,7.9,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,443,5.3,CC(C)C[C@@H](CO)NC(=O)c1cnc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)n1,10.1016/j.bmcl.2007.04.087
93627,Human,7.7,pKi,7.7,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,312,6.1,CCCCCc1cc(O)c2c(c1)CC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,10.1016/j.bmcl.2007.09.019
93673,Human,6.6,pKi,6.6,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,491,5,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)c3ccccc3)CN(C3CCCC3)C2)CC1,10.1016/j.bmcl.2007.09.019
93551,Human,5.7,pKi,5.7,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,365,4.3,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3C)CN(C3CCCC3)C2)CC1,10.1016/j.bmcl.2007.09.019
93577,Human,6.2,pKi,6.2,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,391,5,C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)C2,10.1016/j.bmcl.2007.09.019
154116,Human,6.2,pKi,6.2,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,441,5.8,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3Cc3ccccc3)CN(C3CCCC3)C2)CC1,10.1016/j.bmcl.2007.09.019
93419,Human,6.6,pKi,6.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptor,ChEMBL,429,3.6,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(C)(=O)=O)CN(C3CCCC3)C2)CC1,10.1021/jm801044g
154727,Human,6.9,pKi,6.9,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,455,4.1,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)C3CC3)CN(C3CCCC3)C2)CC1,10.1016/j.bmcl.2007.09.019
93636,Human,6.7,pKi,6.7,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,457,4.4,CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)C2,10.1016/j.bmcl.2007.09.019
153962,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptor,ChEMBL,393,4.4,CC(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCC1)C2,10.1021/jm801044g
93637,Human,6.1,pKi,6.1,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,429,3.7,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCCCC4)ccc31)CN(C1CCCC1)C2,10.1016/j.bmcl.2007.09.019
153835,Human,5.5,pKi,5.5,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,447,3.7,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(F)CC4)ccc31)CN(C1CCCC1)C2,10.1016/j.bmcl.2007.09.019
153946,Human,5.7,pKi,5.7,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,459,3.3,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(OC)CC4)ccc31)CN(C1CCCC1)C2,10.1016/j.bmcl.2007.09.019
93545,Human,5.1,pKi,5.1,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,417,3.6,CCS(=O)(=O)n1c2c(c3cc(C(=O)N(C)C(C)C)ccc31)CN(C1CCCC1)C2,10.1016/j.bmcl.2007.09.019
153947,Human,6.1,pKi,6.1,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,431,4,CCCCN(C)C(=O)c1ccc2c(c1)c1c(n2S(=O)(=O)CC)CN(C2CCCC2)C1,10.1016/j.bmcl.2007.09.019
93572,Human,5.8,pKi,5.8,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,445,4.2,CCS(=O)(=O)n1c2c(c3cc(C(=O)N(C)CCC(C)C)ccc31)CN(C1CCCC1)C2,10.1016/j.bmcl.2007.09.019
153840,Human,6.0,pKi,6.0,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,445,2.8,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)C2,10.1016/j.bmcl.2007.09.019
93601,Human,5.5,pKi,5.5,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,459,3.2,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)C2,10.1016/j.bmcl.2007.09.019
93666,Human,5.2,pKi,5.2,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,459,3.6,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCCCO1)C2,10.1016/j.bmcl.2007.09.019
93667,Human,6.6,pKi,6.6,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,415,3.2,C=CCN1Cc2c(n(S(=O)(=O)CC)c3ccc(C(=O)N4CCC(C)CC4)cc23)C1,10.1016/j.bmcl.2007.09.019
93668,Human,6.4,pKi,6.4,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,417,3.4,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C(C)C)C2,10.1016/j.bmcl.2007.09.019
154034,Human,6.2,pKi,6.2,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,417,3.4,CCCN1Cc2c(n(S(=O)(=O)CC)c3ccc(C(=O)N4CCC(C)CC4)cc23)C1,10.1016/j.bmcl.2007.09.019
93716,Human,6.5,pKi,6.5,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,431,3.8,CCCCN1Cc2c(n(S(=O)(=O)CC)c3ccc(C(=O)N4CCC(C)CC4)cc23)C1,10.1016/j.bmcl.2007.09.019
93717,Human,6.8,pKi,6.8,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,429,3.4,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)C2,10.1016/j.bmcl.2007.09.019
93718,Human,6.5,pKi,6.5,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,471,4.6,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CCCCC1)C2,10.1016/j.bmcl.2007.09.019
93750,Human,5.6,pKi,5.6,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,485,5,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CCC1CCCCC1)C2,10.1016/j.bmcl.2007.09.019
93751,Human,5.9,pKi,5.9,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,465,4.2,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(Cc1ccccc1)C2,10.1016/j.bmcl.2007.09.019
154013,Human,5.3,pKi,5.3,Binding,NoneNone,PDSPKiDatabase,427,1.9,CN(C)c1ccc2c(=O)c(C(=O)NC3CCCCC3)cn(CCN3CCOCC3)c2n1,None
93706,Human,6.8,pKi,6.8,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,390,4.1,COc1ccc2c(=O)c(C(=O)NC3CCCCC3)cn(Cc3ccccc3)c2c1,10.1016/j.bmcl.2007.09.089
153264,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,413,2.4,COc1ccc2c(=O)c(C(=O)NC3CCCCC3)cn(CCN3CCOCC3)c2c1,10.1016/j.bmcl.2007.09.089
93707,Human,7.8,pKi,7.8,Binding,NoneNone,PDSPKiDatabase,374,4.5,O=C(NC1CCCCCC1)c1cn(Cc2ccccc2)c2ccccc2c1=O,None
93708,Human,6.5,pKi,6.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,397,2.8,O=C(NC1CCCCCC1)c1cn(CCN2CCOCC2)c2ccccc2c1=O,10.1016/j.bmcl.2007.09.089
93738,Human,5.3,pKi,5.3,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,376,3.1,Nc1ccc2c(=O)cc(C(=O)NC3CCCCC3)n(Cc3ccccc3)c2n1,10.1016/j.bmcl.2007.09.089
153483,Human,6.2,pKi,6.2,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,357,4.9,O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1C1CCCCC1,10.1016/j.bmcl.2007.09.089
93739,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,391,5.5,O=c1c2cn(Cc3ccccc3)c3cc(Cl)ccc3c-2nn1C1CCCCC1,10.1016/j.bmcl.2007.09.089
93773,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,374,2.6,O=c1c2cn(CCN3CCOCC3)c3ccccc3c-2nn1-c1ccccc1,10.1016/j.bmcl.2007.09.089
97825,Human,7.9,pKi,7.9,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,300,5.3,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C)cc1OC2(C)C,10.1021/jm0610705
94000,Human,8.0,pKi,8.0,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,328,6.1,CCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,10.1021/jm0610705
153625,Human,8.4,pKi,8.4,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,342,6.5,CCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,10.1021/jm0610705
94025,Human,8.6,pKi,8.6,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,356,6.9,CCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,10.1021/jm0610705
94026,Human,6.9,pKi,6.9,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,328,6,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(CCCC(C)C)cc1OC2(C)C,10.1021/jm0610705
153626,Human,6.5,pKi,6.5,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,336,5.8,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(Oc3ccccc3)cc1OC2(C)C,10.1021/jm0610705
94521,Human,5.8,pKi,5.8,Binding,BindingaffinitytohumanCB1receptorexpressedinCOScellsBindingaffinitytohumanCB1receptorexpressedinCOScells,ChEMBL,292,3.6,CC(C)Cn1nnc(Cc2ccc(-c3ccccc3)cc2)n1,10.1016/j.bmcl.2008.04.003
154788,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,368,2.2,Cc1ccc(C(=O)NC(C)C(C)(C)C)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.04.006
154832,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,420,3,Cc1ccc(C(=O)N[C@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.04.006
94478,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,394,2.6,Cc1ccc(C(=O)NC2C(C)CCCC2C)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.04.006
95034,Human,6.5,pKi,6.5,Binding,Displacementof[3H]CP55940fromhumanCB1receptorincellfreesystemDisplacementof[3H]CP55940fromhumanCB1receptorincellfreesystem,ChEMBL,410,3.2,Cc1ccc(C(=O)NC(C(C)(C)C)C(C)(C)C)cc1S(=O)(=O)N1CCOCC1,10.1016/j.ejmech.2010.11.034
94373,Human,7.3,pKi,7.3,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,420,3,Cc1ccc(C(=O)N[C@H]2CC3CC[C@@]2(C)C3(C)C)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.04.006
94436,Human,6.9,pKi,6.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,420,3,Cc1ccc(C(=O)N[C@@H]2C(C)(C)[C@H]3CC[C@]2(C)C3)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.04.006
94697,Human,7.0,pKi,7.0,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,482,4.6,CC1(C)[C@H]2CC[C@](C)(C2)[C@@H]1NC(=O)c1ccc(Br)c(S(=O)(=O)N2CCCCC2)c1,10.1016/j.bmcl.2008.04.006
94698,Human,7.0,pKi,7.0,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,468,4.2,CC1(C)[C@H]2CC[C@](C)(C2)[C@@H]1NC(=O)c1ccc(Br)c(S(=O)(=O)N2CCCC2)c1,10.1016/j.bmcl.2008.04.006
94742,Human,7.1,pKi,7.1,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,484,3.4,CC1(C)[C@H]2CC[C@](C)(C2)[C@@H]1NC(=O)c1ccc(Br)c(S(=O)(=O)N2CCOCC2)c1,10.1016/j.bmcl.2008.04.006
94648,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorDisplacementof[3H]CP-55940fromhumanclonedCB1receptor,ChEMBL,418,2.2,CC(C)(C)CNC(=O)c1ccc(Br)c(S(=O)(=O)N2CCOCC2)c1,10.1016/j.bmcl.2008.04.006
95311,Human,7.3,pKi,7.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,449,5.5,CC(=O)SC(CCc1ccccc1)[C@H]1C(=O)N(c2ccc(F)cc2)[C@@H]1c1ccc(O)cc1,10.1021/jm701519h
158454,Human,6.5,pKi,6.5,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,409,4.9,O=C1[C@@H](CCC(O)c2ccc(F)cc2)[C@H](c2ccc(O)cc2)N1c1ccc(F)cc1,10.1021/jm701519h
158807,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,421,4.3,COc1ccc(C2C(CCS(=O)(=O)c3ccccc3)C(=O)N2c2ccccc2)cc1,10.1021/jm701519h
157994,Human,7.3,pKi,7.3,Binding,Displacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1RexpressedinHEK293cells,ChEMBL,491,5.3,CO[C@H]1CCCN1C(=O)c1cc2c(cc1F)OC(c1ccc(F)cc1F)(c1ccc(F)cc1F)O2,10.1021/jm701487t
95327,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,383,5.4,COc1ccc([C@@H]2[C@@H](Cc3cc4ccccc4o3)C(=O)N2c2ccccc2)cc1,10.1021/jm701519h
95329,Human,7.0,pKi,7.0,Binding,NoneNone,PDSPKiDatabase,419,5.6,CCCCCn1cc(C(=O)c2ccc3ccccc3c2)c2ccc(S(C)(=O)=O)cc21,None
95330,Human,5.8,pKi,5.8,Binding,NoneNone,PDSPKiDatabase,401,6.2,O=C(CC(c1ccccc1)c1ccccc1)N1CC=C(c2ccc(Cl)cc2)CC1,None
94590,Human,6.8,pKi,6.8,Binding,DisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cellsDisplacementofradioligandfromhumanCB1receptorexpressedinHEK293cells,ChEMBL,468,4.7,Cc1c(C(=O)N(C)CCc2ccccc2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,10.1016/j.bmcl.2007.11.133
5754,Human,8.7,pKi,8.7,Binding,Displacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcells,ChEMBL,527,4.8,CN/C(=N\S(=O)(=O)N1CCC(C(F)(F)F)CC1)C1=NN(c2ccc(Cl)cc2)[C@@H](c2ccccc2)C1,10.1016/j.bmcl.2010.01.049
